02,Nanteuil-notre-dame,3.4,49.2
02,Selens,3.2,49.5
02,Monthenault,3.66667,49.4833
02,Saint-eugene,3.53333,49.0167
02,Etouvelles,3.58333,49.5333
02,Faverolles,3.17639,49.2242
02,Lislet,4.01667,49.6833
02,Vendeuil,3.35,49.7167
02,Folembray,3.28333,49.55
02,Courbes,3.45,49.6833
02,Chacrise,3.4,49.3
02,Serches,3.45,49.35
02,Acy,3.41667,49.35
02,Verneuil-sous-coucy,3.31667,49.5333
02,Bazoches-sur-vesles,3.61861,49.3073
02,Mauregny-en-haye,3.8,49.5333
02,Hartennes-et-taux,3.35,49.2667
02,Vasseny,3.48333,49.35
02,Merval,3.7,49.35
02,Corcy,3.21667,49.25
02,Bony,3.21667,49.9833
02,Breny,3.35,49.1833
02,Brecy,3.43333,49.15
02,Bruyeres-sur-fere,3.43333,49.1833
02,Flavy-le-martel,3.2,49.7167
02,Pancy-courtecon,3.65,49.4667
02,Bosmont-sur-serre,3.86667,49.7333
02,Missy-aux-bois,3.25,49.3333
02,Surfontaine,3.45,49.7333
02,Dagny-lambercy,4.03333,49.7667
02,Lanchy,3.08333,49.8333
02,Vaudesson,3.48333,49.4667
02,Coeuvres-et-valsery,3.15,49.3333
02,Epieds,3.45,49.1
02,Villeneuve-saint-germain,3.35,49.3833
02,Alaincourt,3.36667,49.75
02,Soucy,3.13333,49.3167
02,Archon,4.11667,49.7417
